1.001059	88
1.445975	669
1.875000	7677
2.304025	58642
2.717161	447934
3.146186	1859155
3.575212	11588245
4.004237	32027185
4.433263	132929175
4.798729	367384994
5.227754	1015365766
5.704449	3438934001
6.117585	7755766475
6.546610	26267941993
6.927966	48342233397
7.356992	133606569941
7.801907	369257154188
8.215042	679562774141
8.644068	1878151771894
9.120763	5190770025222
9.518008	17580576511449
9.978814	72968372174033
10.391949	302856014662656
10.773305	2313334371288270
10.884534	9601519225336770
10.932203	21654134942451400
10.916314	48836184056012800
10.868644	89875720318891500
10.820975	134971733455033000
10.360169	1030967638208130000
9.947034	4279042287103780000
9.518008	14492653297802600000
9.088983	40054287118813600000
8.659958	110700634564961000000
8.199153	305950533003650000000
7.849576	690004776524682000000
7.420551	2336971529852790000000
6.975636	6458839987528760000000
6.530720	17850715531450500000000
6.117585	40258400141232000000000
5.704449	136350845919275000000000
5.307203	307509629232639000000000
4.814619	1276322028366840000000000
4.449153	2878466290974850000000000
4.051907	11947105345122000000000000
3.606992	74467140917264600000000000
3.193856	309076670474923000000000000
2.748941	2360850207876500000000000000
2.304025	27081398116661400000000000000
1.954449	206858460960719000000000000000
1.477754	2372880886888610000000000000000
1.032839	50093254642887000000000000000000

