0.0000	0.7352
1.0000	0.7451
2.0000	0.7547
3.0000	0.7666
4.0000	0.7835
5.0000	0.8069
6.0000	0.8371
7.0000	0.8737
8.0000	0.9161
9.0000	0.9634
10.0000	1.0137
11.0000	1.0648
12.0000	1.1141
13.0000	1.1583
14.0000	1.1941
15.0000	1.2199
16.0000	1.2364
17.0000	1.2461
18.0000	1.2510
19.0000	1.2518
20.0000	1.2479
21.0000	1.2385
22.0000	1.2236
23.0000	1.2037
24.0000	1.1798
25.0000	1.1531
26.0000	1.1243
27.0000	1.0932
28.0000	1.0599
29.0000	1.0241
30.0000	0.9858
31.0000	0.9455
32.0000	0.9044
33.0000	0.8652
34.0000	0.8313
35.0000	0.8071
36.0000	0.7964
37.0000	0.8004
38.0000	0.8176
39.0000	0.8444
40.0000	0.8771
41.0000	0.9127
42.0000	0.9493
43.0000	0.9861
44.0000	1.0227
45.0000	1.0594
46.0000	1.0958
47.0000	1.1310
48.0000	1.1640
49.0000	1.1929
50.0000	1.2160
51.0000	1.2313
52.0000	1.2384
53.0000	1.2381
54.0000	1.2316
55.0000	1.2201
56.0000	1.2043
57.0000	1.1845
58.0000	1.1609
59.0000	1.1339
60.0000	1.1039
61.0000	1.0718
62.0000	1.0384
63.0000	1.0046
64.0000	0.9714
65.0000	0.9401
66.0000	0.9118
67.0000	0.8877
68.0000	0.8689
69.0000	0.8562
70.0000	0.8502
71.0000	0.8513
72.0000	0.8594
73.0000	0.8742
74.0000	0.8948
75.0000	0.9201
76.0000	0.9485
77.0000	0.9785
78.0000	1.0086
79.0000	1.0379
80.0000	1.0654
81.0000	1.0909
82.0000	1.1140
83.0000	1.1343
84.0000	1.1515
85.0000	1.1652
86.0000	1.1747
87.0000	1.1794
88.0000	1.1789
89.0000	1.1731
90.0000	1.1624
91.0000	1.1477
92.0000	1.1296
93.0000	1.1088
94.0000	1.0858
95.0000	1.0613
96.0000	1.0357
97.0000	1.0097
98.0000	0.9841
99.0000	0.9599
100.0000	0.9379
101.0000	0.9191
102.0000	0.9041
103.0000	0.8938
104.0000	0.8883
105.0000	0.8879
