0.0000	3.8699
3.5457	4.7791
7.0914	5.4045
10.6371	5.8113
14.1828	6.0594
17.7285	6.1832
21.2742	5.3818
24.8199	4.2424
28.3655	3.8065
31.9112	3.5516
35.4569	3.3978
39.0026	3.3190
42.5483	3.5220
46.0940	4.3412
49.6397	4.7423
53.1854	4.6300
56.7311	3.5937
60.2768	2.7236
63.8225	2.4644
67.3682	2.6325
70.9139	3.1654
74.4596	3.7234
78.0052	4.1266
81.5509	4.4144
85.0966	4.6205
88.6423	4.7483
92.1880	4.7929
95.7337	4.7189
99.2794	4.4093
102.8251	3.8573
106.3708	3.3812
109.9165	3.3209
113.4622	3.9490
117.0079	4.7829
120.5536	5.0451
124.0993	4.6605
127.6449	4.0154
131.1906	3.5249
134.7363	3.2186
138.2820	3.0582
141.8277	3.0495
145.3734	3.2294
148.9191	3.5701
152.4648	3.9339
156.0105	4.1868
159.5562	4.2586
163.1019	4.1566
166.6476	3.9681
170.1933	3.8049
173.7390	3.7407
177.2847	3.8000
180.8303	3.9664
184.3760	4.1841
187.9217	4.3859
191.4674	4.5358
195.0131	4.6260
198.5588	4.6395
202.1045	4.5273
205.6502	4.2579
209.1959	3.9340
212.7416	3.7398
216.2873	3.7358
219.8330	3.7694
223.3787	3.6959
226.9244	3.5365
230.4700	3.3867
234.0157	3.3130
237.5614	3.3261
241.1071	3.4090
244.6528	3.5428
248.1985	3.7136
251.7442	3.9110
255.2899	4.1232
258.8356	4.3314
262.3813	4.5074
265.9270	4.6158
269.4727	4.6230
273.0184	4.5179
276.5641	4.3394
280.1097	4.1837
283.6554	4.1545
287.2011	4.2756
290.7468	4.4530
294.2925	4.5385
297.8382	4.4343
301.3839	4.1403
304.9296	3.7407
308.4753	3.3605
312.0210	3.1117
315.5667	3.0456
319.1124	3.1409
322.6581	3.3335
326.2038	3.5599
329.7495	3.7810
333.2951	3.9805
336.8408	4.1537
340.3865	4.2979
343.9322	4.4085
347.4779	4.4785
351.0236	4.5015
354.5693	4.4763
358.1150	4.4151
361.6607	4.3503
365.2064	4.3303
368.7521	4.3925
372.2978	4.5217
375.8435	4.6413
379.3892	4.6637
382.9348	4.5472
386.4805	4.2916
390.0262	3.9286
393.5719	3.5461
397.1176	3.2593
400.6633	3.1267
404.2090	3.1279
407.7547	3.2131
411.3004	3.3465
414.8461	3.5132
418.3918	3.7086
421.9375	3.9282
425.4832	4.1630
429.0289	4.3983
432.5745	4.6150
436.1202	4.7903
439.6659	4.8999
443.2116	4.9220
446.7573	4.8476
450.3030	4.6961
453.8487	4.5290
457.3944	4.4305
460.9401	4.4493
464.4858	4.5630
468.0315	4.7083
471.5772	4.7885
475.1229	4.6458
478.6686	4.1889
482.2143	3.5683
485.7599	3.0671
489.3056	2.8398
492.8513	2.8543
496.3970	3.0127
499.9427	3.2432
503.4884	3.5146
507.0341	3.8164
510.5798	4.1419
514.1255	4.4813
517.6712	4.8200
521.2169	5.1383
524.7626	5.4115
528.3083	5.6091
531.8540	5.6955
535.3996	5.6332
538.9453	5.3964
542.4910	5.0071
546.0367	4.5897
549.5824	4.3563
553.1281	4.4298
556.6738	4.7098
560.2195	5.0125
563.7652	5.1883
567.3109	4.9695
570.8566	4.1944
574.4023	3.2162
577.9480	2.5844
581.4937	2.4599
585.0393	2.6584
588.5850	2.9797
592.1307	3.3351
595.6764	3.7156
599.2221	4.1338
602.7678	4.5978
606.3135	5.1060
609.8592	5.6500
613.4049	6.2163
616.9506	6.7874
620.4963	7.3418
624.0420	7.8521
627.5877	8.2821
631.1334	8.5815
634.6791	8.6752
638.2247	8.4465
641.7704	7.7182
645.3161	6.3357
648.8618	4.7019
652.4075	3.9230
655.9532	4.2560
659.4989	4.9946
663.0446	5.7453
666.5903	6.1411
670.1360	4.9992
673.6817	2.8152
677.2274	1.4147
680.7731	1.3491
684.3188	1.9722
687.8644	2.7446
691.4101	3.4798
694.9558	4.2094
698.5015	4.9994
702.0472	5.8902
705.5929	6.8982

