4.9495	85.0126
5.6309	84.8237
6.6246	84.6348
7.4763	84.4458
8.1009	84.6348
9.0379	84.6348
9.9180	84.0680
10.5142	84.0680
11.3375	84.8237
12.1325	85.2015
12.8139	85.9572
13.6656	86.7128
14.6877	87.4685
15.6530	88.0353
16.2776	88.2242
17.1009	88.6020
18.0662	89.1688
18.8896	89.9244
19.6845	90.3023
20.5079	90.1134
21.1609	90.1134
22.0126	89.1688
22.7792	88.9798
23.6025	88.7909
24.2839	88.4131
24.9085	88.2242
25.5047	87.2796
26.2429	86.1461
26.9811	85.3904
27.5489	83.8791
28.2587	82.7456
29.0820	81.6121
29.5363	81.0453
29.7350	80.2897
29.7350	79.5340
29.6498	78.4005
29.3091	76.5113
28.8833	73.8665
28.5710	71.7884
28.0599	68.7657
27.4921	65.7431
27.0662	63.6650
26.7256	60.6423
26.2713	57.9975
25.7319	54.9748
25.1640	51.3854
24.5678	48.5516
24.0852	46.4736
23.3470	44.3955
22.7224	42.5063
22.1546	40.2393
21.3596	37.4055
20.6215	35.5164
19.9117	33.0605
19.1735	31.1713
18.4637	28.9043
17.7823	27.0151
17.0726	25.5038
16.4479	23.6146
15.6530	21.9144
15.0000	20.2141

