1.0031	74.1758
1.5047	103.8462
2.0063	128.5714
2.5078	158.2418
3.0094	182.9670
3.4901	209.3407
4.0125	222.5275
5.0157	271.9780
6.0084	318.1319
6.5099	341.2088
7.0324	390.6593
7.5235	392.3077
8.5371	402.1978

