0.000000	0.008451
0.000000	0.026761
1.304348	0.047887
1.739130	0.066197
3.913043	0.084507
6.956522	0.101408
10.434783	0.121127
13.043478	0.133803
16.086957	0.145070
21.304348	0.164789
29.565217	0.184507
36.086957	0.198592
42.173913	0.208451
49.130435	0.219718
56.521739	0.230986
63.478261	0.239437
69.130435	0.245070
75.652174	0.252113
85.652174	0.259155
97.826087	0.269014
109.565217	0.274648
122.173913	0.278873
134.782609	0.284507
149.130435	0.290141
162.608696	0.294366
176.956522	0.291549
195.652174	0.291549
211.304348	0.288732
230.434783	0.284507
253.913043	0.278873
277.826087	0.270423
307.391304	0.254930
333.043478	0.243662
355.652174	0.228169

