16055779.4120720	732.2694889819
48677313.6947697	919.7980557452
57993990.0335295	1507.3169846144
103969098.281147	1314.6798466412
134764049.875301	1781.6088315388
196314713.849806	1795.2445424009
244751843.792975	1614.0967513986
329842561.923824	2027.3017664594
413899718.635078	2089.9250864557
576185013.169304	3150.2849250036
639198261.081737	2625.0727214948
872654182.755865	3451.0724994886
1199150263.19823	3451.0724994886
1263020560.94469	3926.8941653837
1735549837.99639	4017.4479490358
2054345082.12691	4571.5887671761
2662857564.49007	4641.6018964865

