16055779.4120720	827.3008996765
48677313.6947697	1257.8404082771
57993990.0335295	1343.9620599559
103969098.281147	1673.2401812263
134764049.875301	1843.5657265977
196314713.849806	2121.7773615458
244751843.792975	2303.9668764749
329842561.923824	2574.5847137329
413899718.635078	2801.5872164906
576185013.169304	3167.8809456008
639198261.081737	3292.2600329067
872654182.755865	3694.6421584825
1199150263.19823	4156.3108805784
1263020560.94469	4235.1289602649
1735549837.99639	4763.5010639102
2054345082.12691	5067.2169653647
2662857564.49007	5578.0662082413

