300.0770	664.5669
303.6194	651.9685
309.0869	633.0709
314.1694	611.0236
318.8669	592.1260
323.2563	582.6772
331.4191	544.8819
337.0407	516.5354
341.9692	488.1890
345.5116	456.6929
349.0539	434.6457
350.9021	422.0472
352.0572	400.0000
352.4422	387.4016
352.3652	377.9528
351.9032	374.8031
351.2871	365.3543
349.8240	359.0551
346.8207	346.4567
342.8163	337.0079
339.0429	330.7087
334.7305	324.4094
329.2629	311.8110
324.0264	311.8110
319.1749	311.8110
313.9384	308.6614
308.5479	308.6614
303.9274	311.8110
300.1540	305.5118

