300.3846	1496.0630
303.6923	1448.8189
306.7692	1417.3228
309.9231	1382.6772
313.0000	1351.1811
316.3846	1313.3858
319.2308	1278.7402
322.7692	1237.7953
325.8462	1196.8504
328.7692	1159.0551
332.0769	1102.3622
335.0000	1033.0709
335.6154	1004.7244
335.7692	985.8268
335.6154	966.9291
335.3077	960.6299
334.6923	941.7323
332.0769	910.2362
328.6923	878.7402
325.5385	859.8425
322.1538	850.3937
319.2308	837.7953
315.9231	834.6457
312.7692	818.8976
309.4615	815.7480
306.5385	806.2992
303.1538	806.2992
300.1538	800.0000

