-0.6024	8.1509
4.2169	9.1698
9.6386	10.1887
15.0602	11.5472
19.2771	12.9057
23.4940	14.2642
27.7108	15.8491
31.3253	16.9811
35.5422	17.7736
39.7590	17.8868
43.3735	17.3208
45.1807	16.3019
46.3855	15.0566
47.5904	13.3585
50.0000	10.1887
50.6024	7.5849
52.4096	5.5472
55.4217	4.9811
59.0361	4.9811
60.8434	5.7736
61.4458	7.0189
63.2530	8.1509
65.6627	8.2642
66.2651	7.6981
66.8675	6.3396
68.6747	4.5283
68.6747	3.5094
71.0843	2.7170
75.9036	1.5849
78.9157	1.2453
82.5301	2.0377
89.1566	2.9434
92.1687	4.1887
97.5904	5.2075
101.2048	5.4340
104.2169	4.6415
106.0241	2.8302
109.6386	0.4528
112.6506	-2.2642
116.8675	-5.0943
122.8916	-6.9057
131.3253	-8.3774
138.5542	-9.5094
144.5783	-10.5283
150.0000	-11.8868
154.2169	-13.2453
158.4337	-14.6038
162.0482	-15.3962
168.0723	-15.5094
172.8916	-14.9434
175.9036	-13.9245
179.5181	-13.2453
180.1205	-12.1132
182.5301	-9.6226
181.3253	-7.0189
183.7349	-4.8679
187.3494	-1.5849
189.1566	-1.3585
190.3614	-2.2642
193.3735	-3.3962
197.5904	-6.7925
199.3976	-7.4717
201.2048	-6.5660
209.6386	-2.3774
214.4578	-1.6981
221.6867	-2.4906
229.5181	-3.3962
233.7349	-3.0566
241.5663	-3.2830
250.0000	0.2264
258.4337	4.3019
265.6627	5.4340
272.8916	7.3585
275.9036	8.0377
281.3253	9.2830
288.5542	11.0943
293.3735	13.2453
301.2048	15.7358
307.2289	17.3208
310.2410	17.4340
313.8554	17.4340
315.6627	17.0943
316.8675	16.3019
321.0843	12.2264
324.6988	7.9245
327.7108	4.1887
329.5181	3.6226
331.9277	3.3962
333.7349	3.8491
332.5301	6.0000
335.5422	7.9245
337.3494	7.8113
340.3614	7.3585
339.7590	6.3396
342.7711	4.3019
342.7711	2.8302
346.3855	1.8113
346.3855	1.2453
349.3976	1.0189
353.0120	1.2453
360.2410	3.0566
365.6627	4.0755
372.8916	5.3208
376.5060	5.2075
376.5060	4.1887
377.1084	3.1698
383.7349	-0.5660
385.5422	-2.2642
390.3614	-4.5283
393.9759	-6.2264
400.0000	-7.5849
403.6145	-8.0377
411.4458	-9.8491
416.2651	-10.4151
420.4819	-11.2075
422.8916	-12.6792
427.7108	-13.4717
431.3253	-14.4906
435.5422	-15.5094
439.1566	-15.7358
442.1687	-15.3962
443.9759	-14.8302
448.1928	-13.8113
453.6145	-11.5472
453.0120	-9.6226
456.6265	-7.2453
456.0241	-5.3208
459.6386	-3.1698
462.0482	-1.2453
463.8554	-0.7925
465.6627	-1.2453
465.6627	-2.0377
468.0723	-4.4151
470.4819	-6.0000
470.4819	-7.1321
474.0964	-6.9057
474.6988	-6.0000
477.7108	-4.6415
478.3133	-3.0566
480.1205	-1.5849

